url,brand,product_name, sale_price , mrp 
https://in.puma.com/in/en/pd/x-cell-nova-cat-womens-everyday-running-shoes/310686?swatch=11,Puma,X-Cell Nova CAT Women's Everyday Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/mostro-unlined-suede-sneakers/403174?swatch=02,Puma,Mostro Unlined Suede Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/softride-carson-hands-free-sliptech-walking-shoes/311724?swatch=09,Puma,Softride Carson Hands-free Sliptech Walking Shoes," ? 3,779.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/darter-pro-fade-womens-extreme-lightweight-running-shoes/312091?swatch=02,Puma,Darter Pro Fade Womens Extreme Lightweight Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-womens-running-shoes/195697?swatch=11,Puma,Velocity Nitro Women's Running Shoes," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/softride-frequence-womens-running-shoes/310556?swatch=07,Puma,SOFTRIDE Frequence Women's Running Shoes,," ? 7,999.00 "
https://in.puma.com/in/en/pd/arizona-retro-premium-suede-sneakers/402353?swatch=01,Puma,Arizona Retro Premium Suede Sneakers," ? 8,099.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/f1-inhale-75-yrs-sneakers/308889?swatch=01,Puma,F1 Inhale 75 YRS Sneakers," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/tori-pixie-femme-womens-casual-sneakers/404564?swatch=03,Puma,Tori Pixie Femme Women's Casual Sneakers," ? 4,499.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/speedcat-metallic-sneakers/403689?swatch=01,Puma,Speedcat Metallic Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/conduct-pro-running-shoes/379438?swatch=10,Puma,Conduct Pro Running Shoes," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=20,Puma,Velocity NITRO™ 2 Women's Running Shoes," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/scuderia-ferrari-hp-speedcat-sneakers/308905?swatch=01,Puma,Scuderia Ferrari HP Speedcat Sneakers,," ? 10,999.00 "
https://in.puma.com/in/en/pd/caven-2-0-seeing-double-sneakers/397478?swatch=01,Puma,Caven 2.0 Seeing Double Sneakers," ? 4,199.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-3-womens-running-shoes/309708?swatch=04,Puma,Deviate NITRO™ 3 Women's Running Shoes,," ? 15,999.00 "
https://in.puma.com/in/en/pd/inhale-smile-sneakers/402589?swatch=01,Puma,Inhale Smile Sneakers," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/mostro-sneakers/403812?swatch=03,Puma,Mostro Sneakers," ? 9,899.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-3-womens-running-shoes/379610?swatch=01,Puma,Velocity NITRO™ 3 Women's Running Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-a3rokart-mid-sneakers/308235?swatch=04,Puma,BMW M Motorsport A3rokart Mid Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/style-rider-lumi-womens-colorblock-sneakers/405728?swatch=01,Puma,Style Rider Lumi Women's Colorblock Sneakers," ? 7,999.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/profoam-womens-running-shoes/312790?swatch=02,Puma,ProFoam Women's Running Shoes," ? 3,290.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/king-indoor-sneakers/401683?swatch=13,Puma,King Indoor Sneakers," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/mayze-leather-womens-sneakers/381983?swatch=02,Puma,Mayze Leather Women's Sneakers," ? 4,799.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/electrify-nitro-4-womens-multi-surface-traction-running-shoes/313362?swatch=02,Puma,Electrify NITRO 4 Women's Multi-Surface Traction Running Shoes,," ? 8,999.00 "
https://in.puma.com/in/en/pd/pwr-nitro-sqd-2-womens-training-shoes/310147?swatch=11,Puma,PWR NITRO™ SQD 2 Women's Training Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/pwr-hybrid-womens-training-shoes/310477?swatch=08,Puma,PWR Hybrid Women's Training Shoes," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/kardio-womens-slip-on-sneakers/397136?swatch=02,Puma,Kardio Women's Slip-On Sneakers,," ? 4,499.00 "
https://in.puma.com/in/en/pd/royalcat-comfort-slides/397694?swatch=02,Puma,Royalcat Comfort Slides,," ? 2,799.00 "
https://in.puma.com/in/en/pd/magmax-nitro-womens-maximum-cushioning-running-shoes/310089?swatch=12,Puma,MagMax NITRO™ Women's Maximum Cushioning Running Shoes,," ? 16,999.00 "
https://in.puma.com/in/en/pd/easy-rider-vintage-everyday-comfort-sneakers/399028?swatch=40,Puma,Easy Rider Vintage Everyday Comfort Sneakers," ? 7,199.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-2-wtrepel-womens-trail-running-shoes/379135?swatch=02,Puma,Deviate NITRO 2 WTRepel Women's Trail Running Shoes," ? 15,299.00 "," ? 16,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-womens-running-shoes/377758?swatch=01,Puma,ForeverRun NITRO™ Women's Running Shoes," ? 14,399.00 "," ? 15,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-knit-womens-running-shoes/379140?swatch=10,Puma,ForeverRun NITRO™ Knit Women's Running Shoes," ? 11,249.00 "," ? 14,999.00 "
https://in.puma.com/in/en/pd/x-ray-2-square-womens-superior-comfort-sneakers/404686?swatch=01,Puma,X-Ray 2 Square Women’s Superior Comfort Sneakers," ? 4,239.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/royalcat-memory-foam-slides/396064?swatch=04,Puma,Royalcat Memory Foam Slides,," ? 3,299.00 "
https://in.puma.com/in/en/pd/pwr-nitro-sqd-2-womens-training-shoes/310147?swatch=13,Puma,PWR NITRO™ SQD 2 Women's Training Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/speedcat-elevated-womens-sneakers/403619?swatch=01,Puma,Speedcat Elevated Women's Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/profoam-womens-running-shoes/312790?swatch=01,Puma,ProFoam Women's Running Shoes," ? 3,290.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/royalcat-comfort-softride-womens-slides/396711?swatch=05,Puma,Royalcat Comfort SOFTRIDE Women's Slides," ? 2,099.00 "," ? 2,799.00 "
https://in.puma.com/in/en/pd/puma-r78-retro-sneakers/393910?swatch=12,Puma,PUMA R78 Retro Sneakers," ? 3,179.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/flymo-injex-womens-anti-slip-flip-flops/397151?swatch=02,Puma,Flymo Injex Women's Anti-Slip Flip-Flops,," ? 1,399.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/396463?swatch=21,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/cell-fraction-forcefusion-running-shoes/312674?swatch=04,Puma,Cell Fraction ForceFusion Running Shoes," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/badminton-smash-sprint-indoor-sports-shoes/108127?swatch=04,Puma,Badminton Smash Sprint Indoor Sports Shoes," ? 2,749.00 "," ? 4,999.00 "
https://in.puma.com/in/en/pd/pwrframe-op-1-abstract-sneakers/382649?swatch=01,Puma,PWRFRAME OP-1 Abstract Sneakers," ? 5,719.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/royalcatsoftride-cara-womens-flip-flops/397134?swatch=02,Puma,Royalcat Softride Cara Women's Flip-Flops," ? 2,249.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-leadcat-2-0-logo-slip-ons/309237?swatch=01,Puma,BMW M Motorsport Leadcat 2.0 Logo Slip-ons,," ? 3,799.00 "
https://in.puma.com/in/en/pd/ultra-5-ultimate-fg-football-boots/107683?swatch=04,Puma,ULTRA 5 ULTIMATE FG Football Boots," ? 9,999.00 "," ? 19,999.00 "
https://in.puma.com/in/en/pd/softride-frequence-street-running-shoes/311727?swatch=08,Puma,Softride Frequence Street Running Shoes," ? 4,199.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/x-ray-2-square-retro-style-sneakers/402200?swatch=14,Puma,X-Ray 2 Square Retro Style Sneakers," ? 4,239.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-3-womens-running-shoes/309708?swatch=19,Puma,Deviate NITRO™ 3 Women's Running Shoes,," ? 15,999.00 "
https://in.puma.com/in/en/pd/speedcat-ballet-lux-womens-metallic-leather-shoes/408197?swatch=01,Puma,Speedcat Ballet Lux Women's Metallic Leather Shoes,," ? 6,999.00 "
https://in.puma.com/in/en/pd/accelerate-nitro-sqd-womens-high-rebound-indoor-shoes/108444?swatch=01,Puma,Accelerate NITRO SQD Women's High-Rebound Indoor Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/puma-x-first-mile-velocity-nitro-2-womens-running-shoes/376266?swatch=01,Puma,PUMA x FIRST MILE Velocity NITRO™ 2 Women's Running Shoes," ? 10,399.00 "," ? 12,999.00 "
https://in.puma.com/in/en/pd/palermo-lth-sneakers/396464?swatch=15,Puma,Palermo Lth Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/majesty-points-in-the-paint-sneakers/312562?swatch=01,Puma,Majesty Points in the Paint Sneakers," ? 7,199.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/palermo-elevata-womens-leather-sneakers/400461?swatch=01,Puma,Palermo Elevata Women's Leather Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/kendall-womens-sneakers/381392?swatch=06,Puma,Kendall Women's Sneakers," ? 2,079.00 "," ? 3,999.00 "
https://in.puma.com/in/en/pd/x-ray-2-square-retro-style-sneakers/402200?swatch=05,Puma,X-Ray 2 Square Retro Style Sneakers," ? 4,239.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-4-womens-high-cushion-running-shoes/311141?swatch=07,Puma,Velocity NITRO 4 Women's High Cushion Running Shoes,," ? 11,999.00 "
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=20,Puma,Inhale Men's Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/arizona-retro-premium-suede-sneakers/402353?swatch=08,Puma,Arizona Retro Premium Suede Sneakers," ? 8,099.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/punch-comfort-sneakers/396129?swatch=01,Puma,Punch Comfort Sneakers,," ? 3,299.00 "
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=19,Puma,Speedcat OG Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/scuderia-ferrari-drift-cat-decima-2-0-motorsport-sneakers/308395?swatch=05,Puma,Scuderia Ferrari Drift Cat Decima 2.0 Motorsport Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/magnify-nitro-3-high-cushion-performance-womens-running-shoes/311047?swatch=06,Puma,Magnify NITRO™ 3 High Cushion Performance Women's Running Shoes," ? 11,249.00 "," ? 14,999.00 "
https://in.puma.com/in/en/pd/softride-seave-sandals/391860?swatch=07,Puma,SOFTRIDE Seave Sandals,," ? 2,999.00 "
https://in.puma.com/in/en/pd/palermo-squid-game-leather-sneakers/403859?swatch=01,Puma,Palermo Squid Game Leather Sneakers,," ? 10,999.00 "
https://in.puma.com/in/en/pd/court-classic-lux-sneakers/404703?swatch=02,Puma,Court Classic Lux Sneakers," ? 4,949.00 "," ? 5,499.00 "
https://in.puma.com/in/en/pd/inverse-parallel-rio-red-casual-sneakers/405820?swatch=01,Puma,Inverse Parallel Rio Red Casual Sneakers," ? 11,199.00 "," ? 13,999.00 "
https://in.puma.com/in/en/pd/popcat-20-shower-slides/391265?swatch=01,Puma,Popcat 20 Shower Slides," ? 1,724.00 "," ? 2,299.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-a3rokart-mid-sneakers/308235?swatch=03,Puma,BMW M Motorsport A3rokart Mid Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/puma-x-aston-martin-aramco-f1-team-inverse-mens-sneakers/309110?swatch=02,Puma,PUMA x ASTON MARTIN ARAMCO F1® TEAM Inverse Men's Sneakers,," ? 11,999.00 "
https://in.puma.com/in/en/pd/palermo-club-vegas-leather-sneakers/404669?swatch=01,Puma,Palermo Club Vegas Leather Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-drift-cat-decima-2-0-sneakers/308359?swatch=01,Puma,BMW M Motorsport Drift Cat Decima 2.0 Sneakers," ? 4,399.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538?swatch=05,Puma,CA Pro Classic Leather Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/scend-progressive-running-shoes/312107?swatch=02,Puma,Scend Progressive Running Shoes," ? 4,499.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/puma-x-represent-king-indoor-sneakers/403454?swatch=01,Puma,PUMA x REPRESENT KING Indoor Sneakers," ? 9,599.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/softride-enzo-evo-womens-lightweight-running-shoes/312084?swatch=05,Puma,Softride Enzo Evo Women's Lightweight Running Shoes," ? 5,599.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-inverse-sneakers/308920?swatch=01,Puma,BMW M Motorsport Inverse Sneakers," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/shuffle-mid-sneakers/380748?swatch=03,Puma,Shuffle Mid Sneakers," ? 3,000.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/razz-womens-running-shoes/310598?swatch=02,Puma,Razz Women's Running Shoes,," ? 2,999.00 "
https://in.puma.com/in/en/pd/ca-pro-mid-sneakers/386759?swatch=01,Puma,Ca Pro Mid Sneakers," ? 5,000.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/softride-pro-echo-consonance-womens-running-shoes/310913?swatch=03,Puma,Softride Pro Echo Consonance Women's Running Shoes," ? 4,499.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/speedcat-metallic-sneakers/403689?swatch=02,Puma,Speedcat Metallic Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/ascenso-sneakers/403307?swatch=03,Puma,Ascenso Sneakers,," ? 6,499.00 "
https://in.puma.com/in/en/pd/slipstream-sportstyle-sneakers/404690?swatch=01,Puma,Slipstream Sportstyle Sneakers," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/v-s2-libero-everyday-sneakers/403280?swatch=02,Puma,V-S2 Libero Everyday Sneakers," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/suede-moccasin-casual-sneakers/401035?swatch=01,Puma,Suede Moccasin Casual Sneakers,," ? 10,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-4-hyrox-womens-running-shoes/311912?swatch=01,Puma,Velocity NITRO™ 4 HYROX Women's Running Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/king-ultimate-fg-ag-football-boots/107809?swatch=03,Puma,KING ULTIMATE FG/AG Football Boots," ? 12,599.00 "," ? 17,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-womens-running-shoes/194453?swatch=12,Puma,Deviate Nitro Women's Running Shoes," ? 11,999.00 "," ? 14,999.00 "
https://in.puma.com/in/en/pd/scuderia-ferrari-palermo-sneakers/308899?swatch=01,Puma,Scuderia Ferrari Palermo Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/pwr-hybrid-multi-surface-grip-training-shoes/310282?swatch=12,Puma,PWR Hybrid Multi-Surface Grip Training Shoes," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/skyrocket-lite-womens-running-shoes/312785?swatch=02,Puma,Skyrocket Lite Women's Running Shoes," ? 3,499.00 "," ? 4,999.00 "
https://in.puma.com/in/en/pd/leadcat-2-0-slides/395229?swatch=06,Puma,Leadcat 2.0 Slides," ? 1,624.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/velocity-nitro-womens-running-shoes/195697?swatch=06,Puma,Velocity Nitro Women's Running Shoes," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/leadcat-2-0-slides/395229?swatch=04,Puma,Leadcat 2.0 Slides," ? 1,499.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/flymo-injex-womens-anti-slip-flip-flops/397151?swatch=03,Puma,Flymo Injex Women's Anti-Slip Flip-Flops,," ? 1,399.00 "
https://in.puma.com/in/en/pd/velocity-nitro-4-womens-high-cushion-running-shoes/311141?swatch=03,Puma,Velocity NITRO 4 Women's High Cushion Running Shoes,," ? 11,999.00 "
https://in.puma.com/in/en/pd/palermo-moda-selva-womens-sneakers/401435?swatch=01,Puma,Palermo Moda Selva Women's Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-drift-cat-11-sneakers/308614?swatch=02,Puma,BMW M Motorsport Drift Cat 11 Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/rs-x-soft-womens-sneakers/404933?swatch=02,Puma,RS-X Soft Women's Sneakers," ? 7,999.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/magmax-nitro-womens-maximum-cushioning-running-shoes/310089?swatch=02,Puma,MagMax NITRO™ Women's Maximum Cushioning Running Shoes,," ? 17,999.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/402692?swatch=06,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/cell-fraction-forcefusion-running-shoes/312674?swatch=05,Puma,Cell Fraction ForceFusion Running Shoes," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/smashic-comfort-casual-sneakers/394371?swatch=01,Puma,Smashic Comfort Casual Sneakers," ? 2,250.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/rs-x-heritage-sneakers/398210?swatch=02,Puma,RS-X Heritage Sneakers," ? 6,599.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/snowbae-womens-platform-boots/393920?swatch=04,Puma,Snowbae Women's Platform Boots," ? 5,249.00 "," ? 7,499.00 "
https://in.puma.com/in/en/pd/softride-seave-sandals/391859?swatch=01,Puma,SOFTRIDE Seave Sandals," ? 2,799.00 "," ? 3,499.00 "
https://in.puma.com/in/en/pd/rs-x3-wh-sneakers/373308?swatch=01,Puma,RS-X³ WH Sneakers," ? 5,199.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/speedcat-lux-suede-sneakers/408198?swatch=02,Puma,Speedcat Lux Suede Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538?swatch=10,Puma,CA Pro Classic Leather Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-womens-running-shoes/377758?swatch=09,Puma,ForeverRun NITRO™ Women's Running Shoes," ? 12,799.00 "," ? 15,999.00 "
https://in.puma.com/in/en/pd/softride-frequence-running-shoes/310500?swatch=01,Puma,SOFTRIDE Frequence Running Shoes,," ? 7,999.00 "
https://in.puma.com/in/en/pd/mostro-unisex-sneakers/397331?swatch=02,Puma,Mostro Unisex Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-elite-3-womens-running-shoes/309810?swatch=07,Puma,Deviate NITRO™ Elite 3 Women's Running Shoes,," ? 19,999.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/396463?swatch=22,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/cirque-slip-on-womens-shoes/311846?swatch=01,Puma,Cirque Slip-On Women's Shoes,," ? 3,799.00 "
https://in.puma.com/in/en/pd/speedcat-suede-cafe-womens-ballet-shoes/406758?swatch=02,Puma,Speedcat Suede Cafe Women's Ballet Shoes,," ? 6,999.00 "
https://in.puma.com/in/en/pd/softridepro-leadpuff-womens-slides/311793?swatch=02,Puma,SoftridePro Leadpuff Women's Slides,," ? 3,499.00 "
https://in.puma.com/in/en/pd/fenty-x-puma-avanti-c-sneakers/398671?swatch=01,Puma,FENTY x PUMA AVANTI C Sneakers,," ? 14,999.00 "
https://in.puma.com/in/en/pd/softride-premier-glideknit-walking-shoes/312706?swatch=05,Puma,Softride Premier GlideKnit Walking Shoes," ? 4,124.00 "," ? 5,499.00 "
https://in.puma.com/in/en/pd/lafrance-rnr-basketball-shoes/312274?swatch=01,Puma,LaFrancé RNR Basketball Shoes," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/softride-enzo-evo-womens-lightweight-running-shoes/312084?swatch=01,Puma,Softride Enzo Evo Women's Lightweight Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/flexpro-womens-sneakers/398976?swatch=01,Puma,FlexPro Women's Sneakers," ? 3,199.00 "," ? 3,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-womens-running-shoes/377758?swatch=03,Puma,ForeverRun NITRO™ Women's Running Shoes," ? 12,799.00 "," ? 15,999.00 "
https://in.puma.com/in/en/pd/mayze-classic-womens-sneakers/384209?swatch=02,Puma,Mayze Classic Women's Sneakers," ? 4,159.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/inverse-halloween-sneakers/404365?swatch=01,Puma,Inverse Halloween Sneakers," ? 9,599.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/speedcat-paris-womens-sneakers/403810?swatch=01,Puma,Speedcat Paris Women's Sneakers," ? 9,749.00 "," ? 12,999.00 "
https://in.puma.com/in/en/pd/propella-womens-sneakers/395844?swatch=04,Puma,Propella Women's Sneakers," ? 2,624.00 "," ? 3,499.00 "
https://in.puma.com/in/en/pd/leadcat-2-0-slides/395229?swatch=01,Puma,Leadcat 2.0 Slides," ? 1,499.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/the-dagger-basketball-shoes/311353?swatch=14,Puma,The Dagger Basketball Shoes," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/speedcat-sneakers/406329?swatch=53,Puma,Speedcat Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/softride-mayve-womens-running-shoes/310160?swatch=03,Puma,SOFTRIDE Mayve Women's Running Shoes,," ? 5,499.00 "
https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538?swatch=02,Puma,CA Pro Classic Leather Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/x-ray-2-square-retro-style-sneakers/402200?swatch=07,Puma,X-Ray 2 Square Retro Style Sneakers," ? 4,239.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/evospeed-sprint-14-5-spikes-track-and-field-running-shoes/310706?swatch=02,Puma,evoSPEED Sprint 14.5 Spikes Track and Field Running Shoes," ? 4,799.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/royalcat-comfort-softride-womens-slides/396711?swatch=04,Puma,Royalcat Comfort SOFTRIDE Women's Slides," ? 2,519.00 "," ? 2,799.00 "
https://in.puma.com/in/en/pd/inverse-upgrade-unisex-sneakers/401754?swatch=01,Puma,Inverse Upgrade Unisex Sneakers,," ? 11,999.00 "
https://in.puma.com/in/en/pd/easy-rider-vintage-womens-sneakers/400773?swatch=11,Puma,Easy Rider Vintage Women's Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/scuderia-ferrari-hp-speedcat-sneakers/308905?swatch=02,Puma,Scuderia Ferrari HP Speedcat Sneakers,," ? 10,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-3-hyrox-womens-max-cushion-running-shoes/312294?swatch=01,Puma,Deviate NITRO 3 HYROX Women's Max Cushion Running Shoes,," ? 15,999.00 "
https://in.puma.com/in/en/pd/softride-pro-24-v-slides/401121?swatch=01,Puma,Softride Pro 24 V Slides," ? 2,659.00 "," ? 3,799.00 "
https://in.puma.com/in/en/pd/puma-x-aston-martin-aramco-f1-team-inverse-mens-sneakers/309110?swatch=01,Puma,PUMA x ASTON MARTIN ARAMCO F1® TEAM Inverse Men's Sneakers,," ? 11,999.00 "
https://in.puma.com/in/en/pd/ferrari-mostro-20-yrs-of-red-leather-shoes/309260?swatch=01,Puma,Ferrari Mostro 20 Yrs of Red Leather Shoes,," ? 10,999.00 "
https://in.puma.com/in/en/pd/suede-classic-sneakers/399781?swatch=15,Puma,Suede Classic Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/speedcat-pearlized-womens-ballet-shoes/404264?swatch=01,Puma,Speedcat Pearlized Women's Ballet Shoes,," ? 8,999.00 "
https://in.puma.com/in/en/pd/softride-mayve-womens-running-shoes/310160?swatch=23,Puma,SOFTRIDE Mayve Women's Running Shoes,," ? 5,499.00 "
https://in.puma.com/in/en/pd/leadcat-2-0-palermo-foil-slides/399041?swatch=07,Puma,Leadcat 2.0 Palermo Foil Slides,," ? 3,999.00 "
https://in.puma.com/in/en/pd/pwr-nitro-sqd-womens-training-shoes/378688?swatch=02,Puma,PWR NITRO™ SQD Women's Training Shoes," ? 10,799.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/402692?swatch=01,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/badminton-smash-sprint-indoor-sports-shoes/109304?swatch=01,Puma,Badminton Smash Sprint Indoor Sports Shoes," ? 2,749.00 "," ? 4,999.00 "
https://in.puma.com/in/en/pd/darter-pro-fade-womens-extreme-lightweight-running-shoes/312091?swatch=01,Puma,Darter Pro Fade Womens Extreme Lightweight Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/mb-05-rick--morty-basketball-shoes/312130?swatch=01,Puma,MB.05 Rick & Morty Basketball Shoes,," ? 13,999.00 "
https://in.puma.com/in/en/pd/galaxis-pro-womens-performance-boost-running-shoes/311839?swatch=02,Puma,Galaxis Pro Women's Performance Boost Running Shoes," ? 4,409.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/conduct-pro-womens-running-shoes/310315?swatch=12,Puma,Conduct Pro Women's Running Shoes," ? 5,624.00 "," ? 7,499.00 "
https://in.puma.com/in/en/pd/wave-flip-flops/390142?swatch=10,Puma,Wave Flip-Flops," ? 1,159.00 "," ? 1,999.00 "
https://in.puma.com/in/en/pd/pacific-maze-womens-sneakers/375499?swatch=11,Puma,Pacific Maze Women's Sneakers," ? 2,199.00 "," ? 3,999.00 "
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/312074?swatch=01,Puma,Softride Enzo Evo Running Shoes," ? 5,599.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/smashic-womens-comfort-casual-sneakers/395111?swatch=02,Puma,Smashic Women's Comfort Casual Sneakers," ? 2,699.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/cali-court-match-womens-sneakers/393094?swatch=02,Puma,Cali Court Match Women's Sneakers," ? 4,959.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/the-dagger-basketball-shoes/311353?swatch=11,Puma,The Dagger Basketball Shoes," ? 7,199.00 "," ? 8,999.00 "
